Date,Open,High,Low,Close,Adj Close,Volume
2016-01-27,0.0925,0.0925,0.0925,0.0925,0.0925,0
2016-10-04,17.424999,17.424999,17.424999,17.424999,17.424999,0
2016-10-05,17.305,17.305,17.305,17.305,17.305,0
2016-10-06,17.205,17.205,17.205,17.205,17.205,0
2016-10-07,17.205,17.205,17.205,17.205,17.205,0
2016-10-10,17.27,17.27,17.27,17.27,17.27,0
2016-10-11,17.385,17.385,17.385,17.385,17.385,0
2016-10-12,17.549999,17.549999,17.549999,17.549999,17.549999,0
2016-10-13,17.465,17.465,17.465,17.465,17.465,0
2016-10-14,17.455,17.455,17.455,17.455,17.455,0
2016-10-17,17.565001,17.565001,17.565001,17.565001,17.565001,0
2016-10-18,17.594999,17.594999,17.594999,17.594999,17.594999,0
2016-10-19,17.674999,17.674999,17.674999,17.674999,17.674999,0
2016-10-20,17.674999,17.674999,17.674999,17.674999,17.674999,0
2016-10-21,17.700001,17.700001,17.700001,17.700001,17.700001,0
2016-10-24,17.705,17.705,17.705,17.705,17.705,0
2016-10-25,17.705,17.705,17.705,17.705,17.705,0
2016-10-26,17.735001,17.735001,17.735001,17.735001,17.735001,0
2016-10-27,17.735001,17.735001,17.735001,17.735001,17.735001,0
2016-10-28,17.735001,17.735001,17.735001,17.735001,17.735001,0
2016-10-31,18.0,18.0,18.0,18.0,18.0,0
2016-11-01,18.0,18.0,18.0,18.0,18.0,0
2016-11-02,18.055,18.055,18.055,18.055,18.055,0
2016-11-03,18.535,18.535,18.535,18.535,18.535,0
2016-11-04,18.83,18.83,18.83,18.83,18.83,0
2016-11-07,19.004999,19.004999,19.004999,19.004999,19.004999,0
2016-11-08,18.969999,18.969999,18.969999,18.969999,18.969999,0
2016-11-09,18.93,18.93,18.93,18.93,18.93,0
2016-11-10,18.940001,18.940001,18.940001,18.940001,18.940001,0
2016-11-11,19.055,19.055,19.055,19.055,19.055,0
2016-11-14,19.264999,19.485001,19.264999,19.485001,19.485001,200
2016-11-15,19.549999,19.549999,19.549999,19.549999,19.549999,0
2016-11-16,19.745001,19.745001,19.745001,19.745001,19.745001,0
2016-11-17,19.74,19.74,19.74,19.74,19.74,0
2016-11-18,19.74,19.74,19.74,19.74,19.74,0
2016-11-21,19.885,19.885,19.885,19.885,19.885,0
2016-11-22,20.105,20.105,20.105,20.105,20.105,0
2016-11-23,20.299999,20.299999,20.299999,20.299999,20.299999,0
2016-11-25,21.055,21.055,21.055,21.055,21.055,0
2016-11-28,21.424999,21.424999,21.424999,21.424999,21.424999,0
2016-11-29,21.5,21.5,21.5,21.5,21.5,0
2016-11-30,21.58,21.58,21.58,21.58,21.58,0
2016-12-01,21.58,21.58,21.58,21.58,21.58,0
2016-12-02,21.625,21.625,21.625,21.625,21.625,0
2016-12-05,21.65,21.65,21.65,21.65,21.65,0
2016-12-06,21.834999,21.834999,21.834999,21.834999,21.834999,0
2016-12-07,21.855,21.855,21.855,21.855,21.855,0
2016-12-08,21.855,21.855,21.855,21.855,21.855,0
2016-12-09,21.785,21.785,21.785,21.785,21.785,0
2016-12-12,21.645,21.645,21.645,21.645,21.645,0
2016-12-13,21.65,21.65,21.65,21.65,21.65,0
2016-12-14,21.65,21.65,21.65,21.65,21.65,0
2016-12-15,21.655001,21.655001,21.655001,21.655001,21.655001,0
2016-12-16,21.995001,21.995001,21.995001,21.995001,21.995001,0
2016-12-19,22.275,22.275,22.275,22.275,22.275,0
2016-12-20,22.305,22.305,22.305,22.305,22.305,0
2016-12-21,22.125,22.125,22.125,22.125,22.125,0
2016-12-22,22.5,22.5,22.5,22.5,22.5,0
2016-12-23,22.254999,22.254999,22.254999,22.254999,22.254999,0
2016-12-27,22.719999,22.719999,22.719999,22.719999,22.719999,0
2016-12-28,22.684999,22.684999,22.684999,22.684999,22.684999,0
2016-12-29,22.950001,22.950001,22.950001,22.950001,22.950001,0
2016-12-30,22.705,22.705,22.705,22.705,22.705,0
2017-01-03,22.865,22.865,22.865,22.865,22.865,0
2017-01-04,22.82,22.82,22.82,22.82,22.82,0
2017-01-05,23.0,23.0,23.0,23.0,23.0,0
2017-01-06,23.0,23.0,23.0,23.0,23.0,0
2017-01-09,23.0,23.0,23.0,23.0,23.0,0
2017-01-10,22.950001,22.950001,22.950001,22.950001,22.950001,0
2017-01-11,23.025,23.025,23.025,23.025,23.025,0
2017-01-23,23.365,23.365,23.280001,23.280001,23.280001,50
2017-01-24,23.280001,23.280001,23.280001,23.280001,23.280001,0
2017-01-25,23.15,23.15,23.15,23.15,23.15,0
2017-01-26,23.285,23.285,23.285,23.285,23.285,0
2017-01-27,23.375,23.375,23.375,23.375,23.375,0
2017-01-30,23.26,23.26,23.26,23.26,23.26,0
2017-01-31,23.625,23.625,23.625,23.625,23.625,0
2017-02-01,23.575001,23.575001,23.575001,23.575001,23.575001,0
2017-02-02,23.575001,23.575001,23.575001,23.575001,23.575001,0
2017-02-03,23.68,23.68,23.68,23.68,23.68,0
2017-02-06,23.24,23.24,23.24,23.24,23.24,0
2017-02-07,23.605,23.605,23.605,23.605,23.605,0
2017-02-08,23.68,23.68,23.68,23.68,23.68,0
2017-02-09,23.68,23.68,23.68,23.68,23.68,0
2017-02-10,23.775,23.775,23.775,23.775,23.775,0
2017-03-10,27.58,27.58,27.58,27.58,27.58,0
2017-03-13,27.07,27.07,27.07,27.07,27.07,0
