Date,Open,High,Low,Close,Adj Close,Volume
2019-05-06,24.959999,24.959999,24.959999,24.959999,23.014391,200
2019-05-07,24.690001,24.690001,24.690001,24.690001,22.765438,100
2019-05-08,24.690001,24.690001,24.690001,24.690001,22.765438,0
2019-05-09,24.360001,24.360001,24.360001,24.360001,22.461161,100
2019-05-10,24.360001,24.360001,24.360001,24.360001,22.461161,0
2019-05-13,24.360001,24.360001,24.360001,24.360001,22.461161,100
2019-05-14,24.360001,24.360001,24.360001,24.360001,22.461161,0
2019-05-15,24.360001,24.360001,24.360001,24.360001,22.461161,0
2019-05-16,24.360001,24.360001,24.360001,24.360001,22.461161,0
2019-05-17,23.679001,23.679001,23.671,23.671,21.825867,700
2019-05-20,23.671,23.671,23.671,23.671,21.825867,0
2019-05-21,23.671,23.671,23.671,23.671,21.825867,0
2019-05-22,23.671,23.671,23.671,23.671,21.825867,0
2019-05-23,23.671,23.671,23.671,23.671,21.825867,0
2019-05-24,23.671,23.671,23.671,23.671,21.825867,0
2019-05-28,23.671,23.671,23.671,23.671,21.825867,0
2019-05-29,23.671,23.671,23.671,23.671,21.825867,0
2019-05-30,23.671,23.671,23.671,23.671,21.825867,0
2019-05-31,23.671,23.671,23.671,23.671,21.825867,0
2019-06-03,23.671,23.671,23.671,23.671,21.825867,0
2019-06-04,24.35,24.360001,24.35,24.35,22.451941,3100
2019-06-05,24.35,24.35,24.35,24.35,22.451941,0
2019-06-06,24.35,24.35,24.35,24.35,22.451941,0
2019-06-07,24.35,24.35,24.35,24.35,22.451941,0
2019-06-10,24.35,24.35,24.35,24.35,22.451941,0
2019-06-11,24.35,24.35,24.35,24.35,22.451941,0
2019-06-12,24.35,24.35,24.35,24.35,22.451941,0
2019-06-13,24.35,24.35,24.35,24.35,22.451941,0
2019-06-14,24.35,24.35,24.35,24.35,22.451941,0
2019-06-17,24.35,24.35,24.35,24.35,22.451941,0
2019-06-18,24.35,24.35,24.35,24.35,22.451941,0
2019-06-19,24.35,24.35,24.35,24.35,22.451941,0
2019-06-20,24.35,24.35,24.35,24.35,22.451941,0
2019-06-21,24.35,24.35,24.35,24.35,22.451941,0
2019-06-24,24.35,24.35,24.35,24.35,22.451941,0
2019-06-25,24.35,24.35,24.35,24.35,22.778414,0
2019-06-26,25.040001,25.040001,25.040001,25.040001,23.423882,100
2019-06-27,25.040001,25.040001,25.040001,25.040001,23.423882,0
2019-06-28,25.040001,25.040001,25.040001,25.040001,23.423882,0
2019-07-01,25.040001,25.040001,25.040001,25.040001,23.423882,0
2019-07-02,25.040001,25.040001,25.040001,25.040001,23.423882,0
2019-07-03,25.040001,25.040001,25.040001,25.040001,23.423882,0
2019-07-05,25.040001,25.040001,25.040001,25.040001,23.423882,0
2019-07-08,25.15,25.16,25.15,25.16,23.536135,1000
2019-07-09,25.16,25.16,25.16,25.16,23.536135,0
2019-07-10,25.16,25.16,25.16,25.16,23.536135,0
2019-07-11,25.16,25.16,25.16,25.16,23.536135,0
2019-07-12,25.16,25.16,25.16,25.16,23.536135,0
2019-07-15,25.16,25.16,25.16,25.16,23.536135,0
2019-07-16,25.16,25.16,25.16,25.16,23.536135,100
2019-07-17,25.16,25.16,25.16,25.16,23.536135,0
2019-07-18,25.16,25.16,25.16,25.16,23.536135,0
2019-07-19,25.16,25.16,25.16,25.16,23.536135,0
2019-07-22,25.26,25.26,25.219999,25.219999,23.592264,700
2019-07-23,25.247999,25.247999,25.247999,25.247999,23.618454,200
2019-07-24,25.247999,25.247999,25.247999,25.247999,23.618454,0
2019-07-25,25.179001,25.200001,25.129999,25.139999,23.517427,10200
2019-07-26,25.1,25.1,25.041,25.051001,23.434172,5300
2019-07-29,24.98,25.040001,24.941999,25.039,23.422945,6600
2019-07-30,24.9,24.9,24.885,24.9,23.292915,800
2019-07-31,24.919001,24.940001,24.74,24.74,23.143244,1400
2019-08-01,24.73,24.750999,24.267,24.27,22.703577,1400
2019-08-02,24.16,24.16,23.971001,23.971001,22.423878,700
2019-08-05,23.49,23.49,23.26,23.26,21.758764,1700
2019-08-06,23.66,23.66,23.59,23.59,22.067467,300
2019-08-07,23.351999,23.559999,23.351999,23.559999,22.039402,900
2019-08-08,23.688,23.688,23.688,23.688,22.159142,300
2019-08-09,23.466,23.469999,23.466,23.469999,21.95521,400
2019-08-12,23.282,23.282,23.282,23.282,21.779345,100
2019-08-13,23.200001,23.57,23.191,23.52,22.001984,1900
2019-08-14,23.018999,23.018999,22.889999,22.889999,21.412643,700
2019-08-15,22.860001,22.860001,22.860001,22.860001,21.384581,100
2019-08-16,23.030001,23.049999,23.030001,23.049999,21.562319,400
2019-08-19,23.200001,23.200001,23.051001,23.054001,21.566061,6400
2019-08-20,23.200001,23.219999,23.190001,23.190001,21.693283,1400
2019-08-21,23.190001,23.190001,23.190001,23.190001,21.693283,0
2019-08-22,23.26,23.26,23.09,23.09,21.599737,200
2019-08-23,23.110001,23.110001,22.84,22.84,21.365871,300
2019-08-26,22.870001,22.870001,22.790001,22.790001,21.319101,2100
2019-08-27,22.77,22.77,22.74,22.74,21.272326,700
2019-08-28,22.74,22.74,22.74,22.74,21.272326,0
2019-08-29,22.74,22.74,22.74,22.74,21.272326,0
2019-08-30,23.280001,23.280001,23.190001,23.190001,21.693283,29400
2019-09-03,23.299999,23.299999,23.195,23.24,21.740055,45000
2019-09-04,23.24,23.24,23.24,23.24,21.740055,0
2019-09-05,24.031,24.059999,24.031,24.059999,22.507132,500
2019-09-06,24.129999,24.129999,24.129999,24.129999,22.572613,100
2019-09-09,24.18,24.18,24.18,24.18,22.619387,1700
2019-09-10,24.202,24.202,24.202,24.202,22.639965,200
2019-09-11,24.41,24.422001,24.389999,24.422001,22.845768,2000
2019-09-12,24.422001,24.422001,24.422001,24.422001,22.845768,0
2019-09-13,24.422001,24.422001,24.422001,24.422001,22.845768,0
2019-09-16,24.422001,24.422001,24.422001,24.422001,22.845768,0
2019-09-17,24.709999,24.709999,24.700001,24.700001,23.105825,2700
2019-09-18,24.513,24.513,24.493999,24.493999,22.91312,600
2019-09-19,24.49,24.49,24.49,24.49,22.909378,100
2019-09-20,24.49,24.49,24.49,24.49,22.909378,0
2019-09-23,24.49,24.49,24.49,24.49,22.909378,0
2019-09-24,24.16,24.16,23.879999,23.879999,22.583115,400
2019-09-25,23.879999,23.879999,23.879999,23.879999,22.583115,0
2019-09-26,24.030001,24.030001,24.030001,24.030001,22.72497,200
2019-09-27,23.93,23.93,23.780001,23.780001,22.488546,1200
2019-09-30,23.9,23.9,23.9,23.9,22.602028,100
2019-10-01,23.771,23.771,23.733999,23.75,22.460175,2900
2019-10-02,23.504999,23.559999,23.48,23.559999,22.280493,2400
2019-10-03,23.559999,23.559999,23.559999,23.559999,22.280493,0
2019-10-04,23.82,23.82,23.82,23.82,22.526373,500
2019-10-07,23.780001,23.780001,23.780001,23.780001,22.488546,500
2019-10-08,23.629999,23.629999,23.629999,23.629999,22.346691,400
2019-10-09,23.620001,23.620001,23.620001,23.620001,22.337236,100
2019-10-10,23.85,23.85,23.85,23.85,22.554745,100
2019-10-11,24.26,24.26,24.26,24.26,22.942478,100
2019-10-14,24.040001,24.040001,24.040001,24.040001,22.734426,100
2019-10-15,24.040001,24.040001,24.040001,24.040001,22.734426,0
2019-10-16,24.040001,24.040001,24.040001,24.040001,22.734426,0
2019-10-17,24.190001,24.209999,24.190001,24.209999,22.895193,5600
2019-10-18,24.209999,24.209999,24.209999,24.209999,22.895193,0
2019-10-21,24.209999,24.209999,24.209999,24.209999,22.895193,0
2019-10-22,24.209999,24.209999,24.209999,24.209999,22.895193,0
2019-10-23,24.209999,24.209999,24.209999,24.209999,22.895193,0
2019-10-24,24.209999,24.209999,24.209999,24.209999,22.895193,0
2019-10-25,24.209999,24.209999,24.209999,24.209999,22.895193,0
2019-10-28,24.940001,24.940001,24.940001,24.940001,23.585548,500
2019-10-29,24.940001,24.940001,24.940001,24.940001,23.585548,0
2019-10-30,24.940001,24.940001,24.940001,24.940001,23.585548,0
2019-10-31,24.940001,24.940001,24.940001,24.940001,23.585548,0
2019-11-01,24.940001,24.940001,24.940001,24.940001,23.585548,0
2019-11-04,25.323999,25.323999,25.323999,25.323999,23.948692,100
2019-11-05,25.323999,25.323999,25.323999,25.323999,23.948692,0
2019-11-06,25.52,25.52,25.42,25.42,24.03948,400
2019-11-07,25.42,25.42,25.42,25.42,24.03948,0
2019-11-08,25.42,25.42,25.42,25.42,24.03948,100
2019-11-11,25.42,25.42,25.42,25.42,24.03948,100
2019-11-12,25.42,25.42,25.42,25.42,24.03948,0
2019-11-13,25.42,25.42,25.42,25.42,24.03948,100
2019-11-14,24.969999,24.969999,24.969999,24.969999,23.613918,1000
2019-11-15,24.969999,24.969999,24.969999,24.969999,23.613918,0
2019-11-18,24.969999,24.969999,24.969999,24.969999,23.613918,0
2019-11-19,25.084,25.09,25.030001,25.030001,23.670662,28700
2019-11-20,25.040001,25.040001,25.025999,25.025999,23.666876,1900
2019-11-21,24.985001,25.079,24.985001,25.079,23.716999,100
2019-11-22,25.079,25.079,25.079,25.079,23.716999,0
2019-11-25,25.299999,25.299999,25.268,25.268,23.895735,100
2019-11-26,25.1,25.1,25.007999,25.072001,23.710381,500
2019-11-27,25.02,25.040001,25.02,25.040001,23.680119,100
2019-11-29,24.809999,24.809999,24.809999,24.809999,23.462608,100
2019-12-02,24.799999,24.799999,24.799999,24.799999,23.45315,300
2019-12-03,24.799999,24.799999,24.799999,24.799999,23.45315,0
2019-12-04,25.000999,25.000999,24.99,24.99,23.632832,300
2019-12-05,25.044001,25.1,25.044001,25.1,23.736858,500
2019-12-06,25.1,25.1,25.1,25.1,23.736858,0
2019-12-09,25.309999,25.309999,25.249001,25.249001,23.877768,2000
2019-12-10,25.236,25.32,25.219999,25.27,23.897627,600
2019-12-11,25.27,25.27,25.27,25.27,23.897627,0
2019-12-12,25.27,25.27,25.27,25.27,23.897627,0
2019-12-13,26.190001,26.190001,26.0,26.0,24.587982,700
2019-12-16,26.0,26.0,26.0,26.0,24.587982,0
2019-12-17,26.0,26.0,26.0,26.0,24.587982,0
2019-12-18,26.385,26.389999,26.385,26.389999,24.9568,600
2019-12-19,26.474001,26.474001,26.450001,26.466999,25.029619,2100
2019-12-20,26.459999,26.459999,26.459999,26.459999,25.022999,200
2019-12-23,26.459999,26.459999,26.459999,26.459999,25.022999,0
2019-12-24,25.209999,25.209999,25.15,25.16,25.16,1000
2019-12-26,25.33,25.35,25.299999,25.326,25.326,2200
2019-12-27,25.326,25.326,25.326,25.326,25.326,0
2019-12-30,25.4,25.4,25.4,25.4,25.4,400
