buy_date,buy_price,sell_date,sell_price
2010-10-06,14.31,2010-10-27,13.788
2010-11-30,16.84,2011-01-04,15.5610009
2011-07-08,14.75,2011-07-11,13.275
2012-01-04,14.46,2012-03-02,15.272999100000002
2013-02-07,14.15,2013-04-03,15.4710009
2013-07-26,20.4,2013-07-31,18.36
2016-11-18,44.200001,2016-12-02,42.282
2017-07-10,67.489998,2017-07-19,62.1
2018-06-28,78.480003,2018-09-10,83.99700179999999
2019-12-18,111.589996,2019-12-30,109.669998
