buy_date,buy_price,sell_date,sell_price
2013-01-16,1.32,2013-01-23,1.296
2013-01-29,1.56,2013-02-19,1.512
2013-02-28,2.16,2013-03-01,1.9440000000000002
2013-04-17,2.52,2013-04-22,2.2680000000000002
2014-03-31,3.24,2014-04-01,2.9160000000000004
2015-02-09,2.76,2015-02-10,2.484
2016-06-02,2.52,2016-06-16,3.132
2017-07-26,3.59,2017-08-18,3.24
