buy_date,buy_price,sell_date,sell_price
2013-01-03,39.470001,2013-02-12,40.319999100000004
2013-03-22,47.0,2013-04-15,42.300000000000004
2014-12-19,46.77,2015-01-21,52.2
2017-09-29,33.950001,2017-12-04,31.185001800000002
2019-12-11,35.450001,2019-12-30,35.849998
