buy_date,buy_price,sell_date,sell_price
2012-01-11,9.59,2012-01-20,11.277
2012-03-09,11.9,2012-03-16,12.411
2013-03-28,12.81,2013-04-03,14.994
2016-07-28,2.65,2016-07-29,2.385
2017-01-19,2.6,2017-01-20,2.3400000000000003
2018-04-23,2.47,2018-04-24,2.2230000000000003
2018-05-09,2.59,2018-05-15,2.421
2018-05-25,4.5,2018-05-29,4.05
