buy_date,buy_price,sell_date,sell_price
2011-02-08,9.24,2011-02-10,8.316
2012-09-20,4.39,2012-09-26,3.9509999999999996
2013-10-18,4.9,2013-11-22,6.687
2015-03-31,6.46,2015-04-01,5.814
2018-08-27,1.26,2018-08-28,1.1340000000000001
2018-09-14,1.45,2018-09-17,1.305
2018-09-26,1.68,2018-09-27,1.512
2019-01-16,2.17,2019-01-29,2.592
2019-08-05,4.0,2019-08-26,4.545
