buy_date,buy_price,sell_date,sell_price
2010-10-04,41.220001,2011-01-31,43.694999100000004
2012-04-24,12.45,2012-06-07,12.465
2012-06-08,12.85,2013-04-16,17.64
2013-05-16,20.5,2013-07-09,18.45
2013-07-24,21.0,2013-09-04,18.900000000000002
2013-09-30,21.299999,2014-05-08,57.2670009
2017-07-26,38.25,2018-07-02,38.9754
