buy_date,buy_price,sell_date,sell_price
2011-03-11,8.98,2011-03-28,9.918
2013-01-08,9.43,2013-01-15,8.55
2013-02-07,9.61,2013-03-28,9.18
2013-05-30,10.31,2013-07-11,9.783
2013-08-07,11.15,2013-10-03,10.836
2015-04-13,14.51,2015-04-17,13.059
2018-09-28,10.45,2018-10-05,10.161
2018-12-14,11.39,2018-12-26,10.251000000000001
2019-01-29,12.42,2019-02-05,11.916
2019-02-27,11.32,2019-05-31,11.232000000000001
