buy_date,buy_price,sell_date,sell_price
2012-03-06,3.64,2012-04-10,3.582
2013-01-30,4.3,2013-01-31,3.87
2013-02-01,4.3,2013-02-11,3.87
2013-02-25,4.74,2013-03-18,5.202
2015-11-06,5.54,2016-01-11,5.211
2016-04-27,5.95,2017-01-17,7.11
2018-01-22,8.0,2018-02-22,7.226999999999999
2018-06-25,8.55,2018-10-04,8.82
