buy_date,buy_price,sell_date,sell_price
2013-01-14,22.139999,2014-02-03,27.522
2014-03-05,30.620001,2014-05-07,27.747
2015-02-27,31.08,2015-08-24,29.412
2016-07-27,33.220001,2016-11-01,30.7529982
2016-11-23,34.98,2018-02-09,40.1040009
2018-05-10,45.700001,2018-10-10,47.817000900000004
