buy_date,buy_price,sell_date,sell_price
2012-01-06,4.8,2012-01-10,6.84
2012-03-02,9.0,2012-05-03,9.0
2012-12-27,9.16,2013-01-15,8.64
2013-03-04,10.0,2013-03-19,9.0
2013-08-13,10.68,2013-08-23,9.612
2014-09-16,11.96,2014-12-30,13.32
2015-01-02,13.24,2015-01-26,12.6
2016-03-16,17.0,2016-03-23,16.3169991
2016-03-30,16.700001,2016-04-20,16.875
2016-11-29,18.5,2017-01-10,18.0
2017-01-26,21.66,2017-03-17,20.1509991
2017-05-09,22.26,2017-06-19,23.634
