buy_date,buy_price,sell_date,sell_price
2013-10-03,18.0,2013-10-09,18.215999999999998
2013-10-28,27.120001,2013-10-29,24.408000899999998
2014-01-10,32.0,2014-02-03,31.8959991
2017-05-08,11.7,2017-05-30,12.33
2017-10-02,36.5,2017-11-08,37.4850018
2018-07-13,57.049999,2018-08-07,54.9899982
