buy_date,buy_price,sell_date,sell_price
2014-01-10,10.83,2014-04-10,10.566
2015-02-24,11.45,2015-05-06,10.8
2016-05-18,11.4,2016-06-27,10.674
2016-12-07,13.71,2017-03-22,16.335
