buy_date,buy_price,sell_date,sell_price
2011-04-26,1.2,2011-05-02,1.1700000000000002
2011-05-11,1.7,2011-05-13,1.71
2011-06-15,2.8,2011-06-22,3.6
2012-11-29,2.73,2012-12-11,3.159
2014-02-24,3.82,2014-04-10,6.957000000000001
2018-03-27,1.35,2018-03-29,1.215
2018-09-17,1.6,2018-09-19,1.4669999999999999
