buy_date,buy_price,sell_date,sell_price
2013-10-07,287.0,2013-10-18,258.3
2013-10-24,289.950012,2013-11-05,261.0
2014-09-11,345.0,2014-09-17,310.5
2014-10-06,350.0,2014-10-07,315.0
2014-10-15,19.125999,2014-10-21,328.5
2015-03-13,348.200012,2015-05-07,313.38001080000004
2016-12-20,330.0,2017-12-18,301.5
2019-09-16,4.42,2019-09-25,4.563000000000001
