buy_date,buy_price,sell_date,sell_price
2011-01-03,8.15,2011-01-11,7.335000000000001
2011-04-26,8.89,2011-06-17,11.700000000000001
2011-06-28,11.9,2011-07-18,12.933
2011-11-29,16.5,2012-01-04,16.919999100000002
2012-02-23,22.120001,2012-04-24,23.597999100000003
