buy_date,buy_price,sell_date,sell_price
2013-08-06,7.15,2013-08-16,7.920000000000001
2013-10-17,13.2,2013-10-18,11.879999999999999
2013-11-12,12.25,2013-11-19,12.105
2013-12-03,14.3,2013-12-10,12.870000000000001
2015-04-13,10.25,2015-04-27,11.97
2015-05-08,12.75,2015-05-19,11.700000000000001
2016-09-19,11.25,2016-09-23,11.07
2019-04-12,6.75,2019-04-24,6.57
