buy_date,buy_price,sell_date,sell_price
2013-10-01,6.0,2013-10-07,8.55
2014-07-24,11.42,2014-07-29,10.620000000000001
2017-02-28,35.299999,2017-03-21,34.5959991
2019-06-07,11.6,2019-06-11,10.44
