buy_date,buy_price,sell_date,sell_price
2011-03-02,4.32,2011-03-07,3.8880000000000003
2012-03-13,3.19,2012-04-25,5.076
2013-02-19,6.52,2013-02-27,6.228
2018-06-27,5.45,2018-06-28,4.905
