buy_date,buy_price,sell_date,sell_price
2012-03-05,5.01,2012-03-12,5.094
2013-01-23,4.02,2013-02-11,3.69
2013-07-22,5.5,2013-07-24,5.967
2014-03-24,6.68,2014-03-26,6.012
2014-10-30,8.82,2014-11-03,7.938000000000001
2016-09-06,19.950001,2016-10-19,19.7009991
2019-11-01,9.78,2019-11-07,9.072000000000001
