buy_date,buy_price,sell_date,sell_price
2011-12-05,6.25,2011-12-29,5.760000000000001
2012-01-27,7.32,2012-03-22,8.28
2013-01-24,9.99,2013-01-25,8.991
2013-07-16,12.25,2013-08-19,11.700000000000001
2013-08-29,12.47,2013-10-03,11.493
2014-03-26,13.14,2017-01-03,19.0800009
2017-01-04,21.709999,2017-01-05,19.5389991
2018-04-10,23.24,2018-10-26,23.1210009
