buy_date,buy_price,sell_date,sell_price
2011-01-24,18.0,2011-01-25,16.2
2011-07-28,16.5,2011-07-29,14.85
2011-08-17,11.58,2011-08-18,10.422
2012-11-07,6.6,2012-11-09,6.696000000000001
2013-10-01,11.27,2013-10-02,10.143
2016-08-09,2.07,2016-08-31,1.863
2017-05-30,2.2,2017-06-02,2.025
