buy_date,buy_price,sell_date,sell_price
2012-02-06,1.0,2012-02-07,0.9
2012-03-16,1.08,2012-03-20,1.1700000000000002
2012-09-11,1.5,2012-09-12,1.35
2013-01-03,2.0,2013-01-15,2.043
2013-02-25,2.5,2013-03-04,2.646
2013-12-06,3.2,2013-12-12,3.51
2014-01-07,4.95,2014-01-08,4.455
2016-04-11,4.25,2016-05-05,4.5
2016-06-10,5.36,2016-07-20,6.093
