buy_date,buy_price,sell_date,sell_price
2013-01-25,19.51,2013-02-04,17.559
2014-01-23,32.549999,2014-01-31,29.294999100000002
2017-09-11,17.85,2018-02-06,22.5
2018-07-30,31.15,2018-10-11,33.1199991
