buy_date,buy_price,sell_date,sell_price
2013-09-24,10.0,2013-10-08,9.0
2014-01-09,3.5,2014-04-08,18.0
2014-04-09,12.0,2014-04-21,10.8
2014-12-29,7.0,2015-01-02,6.75
2015-04-13,8.1,2015-08-24,8.1
2017-08-16,4.05,2017-08-28,3.9600000000000004
2019-07-03,2.1,2019-07-12,2.9699999999999998
