buy_date,buy_price,sell_date,sell_price
2012-04-27,6.5,2012-05-09,6.3
2013-07-30,8.03,2013-12-06,8.55
2014-01-14,9.5,2014-01-23,9.261
2014-02-21,12.99,2014-02-25,11.691
2014-03-04,11.0,2014-03-21,10.610999999999999
2014-12-03,10.76,2014-12-23,10.8
2014-12-30,11.75,2015-03-03,12.6
2017-01-09,15.3,2017-03-22,17.1
2017-10-12,21.950001,2017-10-27,19.89
2019-12-20,17.299999,2019-12-30,16.98
