buy_date,buy_price,sell_date,sell_price
2013-01-10,3.83,2013-01-28,3.942
2013-04-04,5.51,2013-04-25,8.226
2016-09-29,3.32,2016-11-03,2.988
2016-11-22,3.39,2016-12-23,3.303
2017-01-11,3.9,2017-02-09,3.546
2017-06-02,4.22,2017-07-10,4.023
2019-02-25,3.11,2019-03-15,2.8890000000000002
2019-04-04,3.44,2019-06-04,4.221
2019-07-25,5.44,2019-08-05,5.103
2019-12-17,6.32,2019-12-20,6.201
