buy_date,buy_price,sell_date,sell_price
2012-06-06,6.06,2012-06-08,6.525
2013-01-16,5.17,2013-02-20,5.166
2013-04-23,5.99,2013-06-27,6.7410000000000005
2014-11-28,7.83,2016-02-09,8.991
2016-11-17,10.6,2016-12-14,11.169
2017-01-03,13.3,2017-08-18,12.915
2018-03-19,15.7,2018-03-21,15.209999999999999
2018-03-27,18.0,2018-03-28,16.2
