buy_date,buy_price,sell_date,sell_price
2010-12-20,9.81,2011-02-22,12.564000000000002
2013-11-13,10.99,2014-02-05,10.314000000000002
2014-02-19,11.7,2014-04-28,12.24
2016-11-10,18.799999,2017-06-12,34.2
2017-10-03,45.650002,2017-11-29,49.275
