buy_date,buy_price,sell_date,sell_price
2011-02-11,25.24,2011-08-03,24.3990009
2013-03-14,30.629999,2014-10-14,36.3779982
2017-10-06,49.360001,2018-02-09,50.1300009
2018-08-27,58.939999,2018-10-11,54.0720018
