buy_date,buy_price,sell_date,sell_price
2013-09-04,1.03,2013-09-06,1.305
2014-06-12,1.53,2014-06-25,1.431
2014-07-24,2.49,2014-07-25,2.241
2015-09-21,1.46,2015-09-24,1.314
2016-03-16,1.85,2016-03-30,1.773
2017-07-10,2.2,2017-08-10,2.3760000000000003
2019-07-05,1.61,2019-08-01,1.8
