buy_date,buy_price,sell_date,sell_price
2014-12-19,5.48,2015-04-28,6.3
2016-12-06,5.77,2016-12-20,5.193
2017-01-04,5.91,2017-02-17,5.697
2017-03-29,7.1,2017-03-31,6.39
2017-10-23,7.34,2017-12-07,7.164
