buy_date,buy_price,sell_date,sell_price
2013-01-08,17.99,2013-01-09,16.191
2014-01-14,12.95,2014-01-16,11.655
2018-07-11,4.76,2018-07-26,5.463
2019-07-01,5.48,2019-08-06,6.057
