buy_date,buy_price,sell_date,sell_price
2012-10-05,912.0,2012-10-09,977.4
2014-01-23,738.0,2014-01-30,862.2
2015-01-21,130.0,2015-01-22,117.0
2016-10-06,62.0,2016-10-18,63.9
