buy_date,buy_price,sell_date,sell_price
2013-05-10,6.72,2013-08-09,6.588
2013-10-03,7.6,2014-04-04,7.776000000000001
2014-06-25,8.706667,2014-07-25,7.896000600000001
2014-11-03,8.933333,2014-12-19,16.272
2017-11-28,15.92,2018-01-10,20.1899988
2018-10-12,25.946667,2018-10-23,25.3140003
2019-11-22,22.01,2019-12-26,20.691
