buy_date,buy_price,sell_date,sell_price
2010-10-08,118.400002,2010-10-13,118.2599946
2014-09-08,12.2,2014-09-09,10.98
2015-06-26,5.7,2015-06-29,5.13
2017-04-18,4.02,2017-04-19,3.618
