buy_date,buy_price,sell_date,sell_price
2013-06-12,73.949997,2013-07-19,68.31000180000001
2016-10-10,151.119995,2017-01-06,136.57500000000002
2017-06-29,174.800003,2018-02-06,213.6150054
2018-06-13,305.0,2018-09-13,278.77500000000003
