buy_date,buy_price,sell_date,sell_price
2012-05-10,6.3,2012-05-17,5.715
2013-10-16,5.15,2013-10-30,7.335000000000001
2014-01-30,18.15,2014-02-03,16.335
2015-03-11,19.75,2015-03-12,17.775000000000002
2016-03-10,11.35,2016-03-14,10.215
2018-06-20,5.61,2018-06-21,5.049
