buy_date,buy_price,sell_date,sell_price
2013-02-04,13.0,2013-06-05,14.472
2015-11-05,17.450001,2016-06-13,17.9550009
2016-09-02,21.25,2016-09-15,21.033000899999998
2017-08-02,26.200001,2018-03-01,24.1199991
