buy_date,buy_price,sell_date,sell_price
2011-06-10,11.42,2011-06-15,11.997
2012-03-13,13.83,2012-03-14,12.447000000000001
2014-03-17,8.07,2014-03-25,7.587
2016-06-10,5.28,2016-06-27,4.788
2018-06-12,5.4,2018-07-09,5.166
2019-01-30,5.85,2019-02-06,6.561
2019-12-19,5.01,2019-12-30,4.509
