buy_date,buy_price,sell_date,sell_price
2010-09-17,3.41,2010-09-24,3.0690000000000004
2012-03-14,1.98,2012-03-15,1.782
2013-06-03,1.25,2013-06-05,1.242
2015-06-10,1.75,2015-06-25,1.629
2015-07-02,2.03,2015-07-10,1.836
2015-12-30,2.45,2016-01-07,2.8800000000000003
2017-02-15,2.18,2017-02-16,1.9620000000000002
2017-10-27,3.86,2017-11-06,3.609
