buy_date,buy_price,sell_date,sell_price
2013-05-07,27.889999,2014-10-10,35.0009991
2015-02-06,39.209999,2015-07-07,37.737
2016-10-11,41.5,2018-02-09,49.688999100000004
2019-12-20,55.099998,2019-12-30,54.669998
